date;region;value
2023-03-01;Московская область;47167
2023-03-01;Липецкая область;3026
2023-03-01;Республика Марий Эл;3369
2023-03-01;Ленинградская область;14907
2023-03-01;Нижегородская область;13677
2023-03-01;Ивановская область;4004
2023-03-01;Республика Северная Осетия — Алания;3403
2023-03-01;Удмуртская Республика;6279
2023-03-01;Владимирская область;8536
2023-03-01;Сахалинская область;4259
2023-03-01;Ненецкий автономный округ;50
2023-03-01;Тюменская область;31593
2023-03-01;Республика Саха (Якутия);5066
2023-03-01;Приморский край;6028
2023-03-01;Кемеровская область;11004
2023-03-01;Республика Алтай;567
2023-03-01;Республика Хакасия;4865
2023-03-01;Кабардино-Балкарская Республика;3201
2023-03-01;Томская область;11004
2023-03-01;Республика Карелия;1503
2023-03-01;Тверская область;6420
2023-03-01;Республика Калмыкия;860
2023-03-01;Санкт-Петербург;44263
2023-07-01;Республика Хакасия;4631
2023-07-01;Тамбовская область;3368
2023-07-01;Ивановская область;4296
2023-07-01;Забайкальский край;3443
2023-07-01;Республика Татарстан;16111
2023-07-01;Республика Алтай;423
2023-07-01;Республика Северная Осетия — Алания;3052
2023-07-01;Пензенская область;5786
2023-07-01;Республика Мордовия;1690
2023-07-01;Удмуртская Республика;4566
2023-07-01;Карачаево-Черкесская Республика;598
2023-07-01;Чувашская Республика;3651
2023-07-01;Кемеровская область;9359
2023-07-01;Сахалинская область;4017
2023-07-01;Республика Бурятия;2718
2023-07-01;Республика Тыва;1935
2023-07-01;Калининградская область;12750
2023-07-01;Приморский край;5672
2023-07-01;Владимирская область;7550
2023-07-01;Еврейская автономная область;323
2023-07-01;Москва;36039
2023-07-01;Тюменская область;30191
2023-07-01;Краснодарский край;86571
2023-07-01;Калужская область;8736
2023-07-01;Республика Саха (Якутия);4060
2023-07-01;Республика Адыгея;5483
2023-07-01;Архангельская область;3568
2023-07-01;Вологодская область;4738
2023-03-01;Красноярский край;15550
2023-03-01;Магаданская область;366
2023-03-01;Ханты-Мансийский автономный округ — Югра;16158
2023-03-01;Чукотский автономный округ;72
2023-03-01;Архангельская область;3659
2023-03-01;Ульяновская область;5569
2023-03-01;Рязанская область;4315
2023-03-01;Ростовская область;40133
2023-03-01;Республика Мордовия;2185
2023-03-01;Челябинская область;12657
2023-03-01;Алтайский край;5969
2023-03-01;Мурманская область;2144
2023-03-01;Ярославская область;7818
2023-03-01;Вологодская область;6394
2023-03-01;Республика Дагестан;2571
2023-03-01;Тамбовская область;2927
2023-03-01;Чеченская Республика;1110
2023-03-01;Астраханская область;3015
2023-03-01;Республика Башкортостан;20528
2023-03-01;Ямало-Ненецкий автономный округ;2574
2023-03-01;Брянская область;4462
2023-03-01;Республика Татарстан;19355
2023-03-01;Чувашская Республика;4448
2023-03-01;Краснодарский край;81010
2023-03-01;Калужская область;9403
2023-03-01;Еврейская автономная область;341
2023-03-01;Калининградская область;15313
2023-03-01;Пензенская область;9597
2023-03-01;Забайкальский край;4154
2023-03-01;Пермский край;8547
2023-03-01;Омская область;9456
