date;region;value
2023-03-01;Омская область;1709
2023-03-01;Республика Северная Осетия — Алания;309
2023-03-01;Воронежская область;7033
2023-03-01;Ульяновская область;3307
2023-03-01;Ханты-Мансийский автономный округ — Югра;4683
2023-03-01;Нижегородская область;5616
2023-03-01;Алтайский край;2361
2023-03-01;Саратовская область;2303
2023-02-01;Рязанская область;7252
2023-02-01;Кабардино-Балкарская Республика;109
2023-02-01;Челябинская область;7711
2023-02-01;Курганская область;1175
2023-02-01;Республика Алтай;81
2023-02-01;Республика Бурятия;1429
2023-02-01;Амурская область;681
2023-02-01;Пермский край;7232
2023-02-01;Республика Хакасия;411
2023-02-01;Ямало-Ненецкий автономный округ;437
2023-02-01;Республика Татарстан;13709
2023-02-01;Алтайский край;1417
2023-02-01;Ивановская область;1078
2023-02-01;Смоленская область;1887
2023-02-01;Воронежская область;5867
2023-02-01;Республика Тыва;314
2023-02-01;Новгородская область;459
2023-02-01;Краснодарский край;52225
2023-02-01;Кировская область;1779
2023-02-01;Ростовская область;17202
2023-02-01;Ульяновская область;2916
2023-02-01;Ставропольский край;6673
2023-02-01;Пензенская область;5788
2023-02-01;Астраханская область;3156
2023-02-01;Приморский край;13111
2023-02-01;Брянская область;2565
2023-02-01;Самарская область;6157
2023-02-01;Забайкальский край;581
2023-02-01;Костромская область;1059
2023-02-01;Сахалинская область;1200
2023-02-01;Чувашская Республика;1437
2023-02-01;Белгородская область;1581
2023-02-01;Новосибирская область;15154
2023-02-01;Свердловская область;18452
2023-02-01;Ярославская область;2556
2023-02-01;Тульская область;3345
2023-02-01;Нижегородская область;4869
2023-02-01;Республика Коми;223
2023-02-01;Ханты-Мансийский автономный округ — Югра;4867
2023-02-01;Курская область;992
2023-02-01;Санкт-Петербург;40695
2023-02-01;Липецкая область;2053
2023-02-01;Московская область;34838
2023-02-01;Красноярский край;6393
2023-02-01;Томская область;1135
2023-02-01;Кемеровская область;1899
2023-02-01;Республика Адыгея;1309
2023-02-01;Хабаровский край;1343
2023-02-01;Саратовская область;2458
2023-02-01;Тверская область;2450
2023-02-01;Вологодская область;3272
2023-02-01;Москва;56824
2023-02-01;Орловская область;1334
2023-02-01;Республика Калмыкия;48
2023-02-01;Омская область;1743
2023-02-01;Псковская область;1566
2023-02-01;Удмуртская Республика;12835
2023-02-01;Тамбовская область;210
2023-02-01;Владимирская область;1774
2023-02-01;Калужская область;1756
2023-02-01;Тюменская область;13036
2023-02-01;Оренбургская область;2494
2023-02-01;Иркутская область;4551
2023-02-01;Республика Мордовия;1052
2023-02-01;Калининградская область;8163
2023-02-01;Республика Башкортостан;11014
2023-02-01;Волгоградская область;3624
2023-02-01;Архангельская область;1920
2023-02-01;Ленинградская область;19989
2023-02-01;Россия;464024
2023-02-01;Республика Северная Осетия — Алания;316
2023-02-01;Республика Саха (Якутия);820
2023-02-01;Республика Карелия;621
2023-02-01;Республика Марий Эл;1352
2023-01-01;Алтайский край;1570
2023-01-01;Удмуртская Республика;12563
2023-01-01;Пермский край;8055
2023-01-01;Пензенская область;5914
2023-01-01;Новгородская область;480
2023-01-01;Россия;462655
2023-01-01;Москва;57615
2023-01-01;Московская область;33083
2023-01-01;Псковская область;1067
2023-01-01;Республика Марий Эл;1351
2023-01-01;Ямало-Ненецкий автономный округ;453
2023-07-01;Республика Коми;702
2023-07-01;Приморский край;11752
2023-07-01;Свердловская область;23068
2023-07-01;Ростовская область;17976
2023-07-01;Санкт-Петербург;38054
2023-07-01;Костромская область;990
2023-07-01;Рязанская область;7234
2023-07-01;Республика Татарстан;12824
2023-07-01;Хабаровский край;2388
2023-07-01;Алтайский край;1455
2023-07-01;Ханты-Мансийский автономный округ — Югра;3806
2023-07-01;Омская область;2218
2023-07-01;Республика Северная Осетия — Алания;7
2023-07-01;Новосибирская область;15445
2023-07-01;Орловская область;1434
2023-07-01;Курская область;706
2023-07-01;Белгородская область;1015
2023-07-01;Республика Бурятия;640
2023-07-01;Камчатский край;115
2023-07-01;Забайкальский край;956
2023-07-01;Архангельская область;2743
2023-07-01;Оренбургская область;1815
2023-07-01;Нижегородская область;5379
2023-07-01;Пензенская область;12145
2023-07-01;Сахалинская область;1145
2023-07-01;Республика Саха (Якутия);1445
2023-07-01;Мурманская область;99
2023-07-01;Ивановская область;689
2023-07-01;Саратовская область;2072
2023-07-01;Амурская область;780
2023-07-01;Новгородская область;404
2023-07-01;Чувашская Республика;1269
2023-07-01;Россия;468853
2023-07-01;Вологодская область;2551
2023-07-01;Калининградская область;5280
2023-07-01;Москва;55757
2023-07-01;Ярославская область;3100
2023-07-01;Пермский край;7604
2023-07-01;Республика Адыгея;1319
2023-07-01;Челябинская область;5517
2023-07-01;Республика Хакасия;447
2023-07-01;Московская область;30978
2023-07-01;Республика Башкортостан;9380
2023-07-01;Тамбовская область;312
2023-07-01;Владимирская область;1611
2023-07-01;Республика Калмыкия;9
2023-07-01;Красноярский край;6526
2023-07-01;Тверская область;1710
2023-07-01;Тюменская область;16270
2023-07-01;Псковская область;1453
2023-07-01;Республика Марий Эл;602
2023-07-01;Брянская область;1617
2023-07-01;Калужская область;1859
2023-07-01;Республика Карелия;266
2023-07-01;Республика Дагестан;46
2023-01-01;Липецкая область;2094
2023-01-01;Ленинградская область;19751
2023-01-01;Ростовская область;17814
2023-01-01;Ханты-Мансийский автономный округ — Югра;3654
2023-01-01;Воронежская область;6351
2023-01-01;Санкт-Петербург;39647
2023-01-01;Курская область;993
2023-01-01;Орловская область;1429
2023-01-01;Рязанская область;6623
2023-01-01;Краснодарский край;49277
2023-01-01;Костромская область;1220
2023-01-01;Республика Мордовия;1362
2023-01-01;Карачаево-Черкесская Республика;503
2023-01-01;Республика Коми;174
2023-01-01;Самарская область;6521
2023-01-01;Кировская область;1996
2023-01-01;Республика Алтай;125
2023-01-01;Республика Карелия;636
2023-01-01;Калужская область;1744
2023-01-01;Саратовская область;2436
2023-01-01;Республика Адыгея;749
2023-01-01;Республика Калмыкия;57
2023-01-01;Калининградская область;7791
2023-01-01;Кабардино-Балкарская Республика;109
2023-01-01;Ивановская область;1079
2023-01-01;Забайкальский край;672
2023-01-01;Нижегородская область;5040
2023-01-01;Смоленская область;2028
2023-01-01;Чувашская Республика;1530
2023-01-01;Сахалинская область;1671
2023-01-01;Вологодская область;3051
2023-01-01;Брянская область;2619
2023-01-01;Белгородская область;1516
2023-01-01;Ставропольский край;7008
2023-01-01;Республика Бурятия;1469
2023-01-01;Волгоградская область;3688
2023-01-01;Республика Башкортостан;10529
2023-01-01;Астраханская область;2997
2023-01-01;Амурская область;604
2023-01-01;Архангельская область;1936
2023-01-01;Тамбовская область;244
2023-01-01;Владимирская область;1811
2023-01-01;Тюменская область;13976
2023-01-01;Иркутская область;5041
2023-01-01;Республика Татарстан;14221
2023-01-01;Томская область;1117
2023-01-01;Свердловская область;18321
2023-01-01;Оренбургская область;2417
2023-01-01;Хабаровский край;1825
2023-01-01;Ульяновская область;3181
2023-01-01;Омская область;1328
2023-01-01;Ярославская область;3099
2023-01-01;Новосибирская область;15677
2023-01-01;Тульская область;4082
2023-01-01;Приморский край;12124
2023-01-01;Тверская область;3279
2023-01-01;Курганская область;992
2023-01-01;Красноярский край;6664
2023-01-01;Республика Саха (Якутия);886
2023-01-01;Республика Хакасия;421
2023-01-01;Кемеровская область;2144
2023-01-01;Челябинская область;6835
2023-01-01;Республика Северная Осетия — Алания;326
2022-12-01;Калужская область;2181
2022-12-01;Калининградская область;8145
2022-12-01;Смоленская область;2233
2022-12-01;Пермский край;8969
2022-12-01;Новосибирская область;14911
2022-12-01;Тюменская область;13260
2022-12-01;Ростовская область;18629
2022-12-01;Архангельская область;2065
2022-12-01;Россия;466053
2022-12-01;Астраханская область;3074
2022-12-01;Москва;57674
2022-12-01;Пензенская область;5972
2022-12-01;Воронежская область;6686
2022-12-01;Чувашская Республика;1850
2022-12-01;Челябинская область;6102
2022-12-01;Вологодская область;3155
2022-12-01;Рязанская область;6509
2022-12-01;Республика Татарстан;13358
2022-12-01;Удмуртская Республика;11846
2022-12-01;Волгоградская область;3097
2022-12-01;Московская область;31840
2022-12-01;Кабардино-Балкарская Республика;109
2022-12-01;Ленинградская область;19461
2022-12-01;Кемеровская область;2374
2022-12-01;Омская область;1153
2022-12-01;Кировская область;2001
2022-12-01;Республика Тыва;29
2022-12-01;Сахалинская область;1675
2022-12-01;Самарская область;5567
2022-12-01;Ульяновская область;3144
2022-12-01;Тамбовская область;259
2022-12-01;Республика Бурятия;1486
2022-12-01;Республика Калмыкия;67
2022-12-01;Республика Адыгея;1047
2022-12-01;Псковская область;1007
2022-12-01;Республика Марий Эл;1612
2022-12-01;Ставропольский край;6741
2022-12-01;Краснодарский край;53731
2022-12-01;Республика Коми;210
2022-12-01;Карачаево-Черкесская Республика;502
2022-12-01;Алтайский край;1736
2022-12-01;Томская область;880
2022-12-01;Республика Башкортостан;9517
2022-12-01;Республика Хакасия;446
2022-12-01;Саратовская область;2385
2022-12-01;Тверская область;3073
2022-12-01;Республика Мордовия;1443
2022-12-01;Оренбургская область;2464
2022-12-01;Ивановская область;1127
2022-12-01;Курганская область;1017
2022-12-01;Орловская область;1468
2022-12-01;Ярославская область;3020
2022-12-01;Новгородская область;474
2022-12-01;Ханты-Мансийский автономный округ — Югра;2964
2022-12-01;Нижегородская область;5031
2022-12-01;Костромская область;1124
2022-12-01;Ямало-Ненецкий автономный округ;376
2022-12-01;Владимирская область;2300
2022-12-01;Белгородская область;1579
2022-12-01;Свердловская область;19148
2022-12-01;Забайкальский край;765
2022-12-01;Липецкая область;2244
2022-12-01;Амурская область;633
2022-12-01;Республика Саха (Якутия);1396
2022-12-01;Хабаровский край;1945
2022-12-01;Курская область;1098
2022-12-01;Приморский край;12288
2022-11-01;Краснодарский край;57806
2022-11-01;Рязанская область;6976
2022-11-01;Удмуртская Республика;10497
2022-11-01;Челябинская область;6499
2022-11-01;Ульяновская область;2915
2022-11-01;Свердловская область;19360
2022-11-01;Кабардино-Балкарская Республика;139
2022-11-01;Липецкая область;2163
2022-11-01;Воронежская область;5852
2022-11-01;Республика Северная Осетия — Алания;302
2022-11-01;Омская область;1264
2022-11-01;Ленинградская область;20240
2022-11-01;Кемеровская область;2248
2022-11-01;Ханты-Мансийский автономный округ — Югра;2460
2022-11-01;Республика Башкортостан;8860
2022-11-01;Калининградская область;7480
2022-11-01;Курская область;1154
2022-11-01;Новосибирская область;14796
2022-11-01;Приморский край;11585
2022-11-01;Санкт-Петербург;45339
2022-11-01;Тульская область;3752
2022-11-01;Оренбургская область;2021
2022-11-01;Архангельская область;2296
2022-11-01;Волгоградская область;3433
2022-11-01;Ставропольский край;6884
2022-11-01;Белгородская область;1498
2022-11-01;Пермский край;6669
2022-11-01;Республика Калмыкия;69
2022-11-01;Республика Адыгея;2134
2022-11-01;Чувашская Республика;2053
2022-11-01;Республика Хакасия;519
2022-11-01;Саратовская область;2540
2022-11-01;Нижегородская область;5341
2022-11-01;Новгородская область;498
2022-11-01;Владимирская область;2322
2022-11-01;Россия;466206
2022-11-01;Забайкальский край;716
2022-11-01;Калужская область;2048
2022-11-01;Республика Саха (Якутия);1188
2022-11-01;Республика Карелия;728
2022-11-01;Тверская область;3254
2022-11-01;Тюменская область;13357
2022-11-01;Смоленская область;2282
2022-11-01;Астраханская область;3005
2022-11-01;Республика Татарстан;12920
2022-11-01;Москва;56615
2022-11-01;Иркутская область;5009
2022-11-01;Красноярский край;6505
2022-11-01;Вологодская область;3326
2022-11-01;Республика Алтай;142
2022-11-01;Орловская область;1561
2022-11-01;Московская область;29709
2022-11-01;Тамбовская область;257
2022-11-01;Кировская область;2078
2022-11-01;Республика Тыва;82
2022-11-01;Ростовская область;19415
2022-11-01;Республика Бурятия;1957
2022-11-01;Псковская область;1043
2022-11-01;Сахалинская область;1618
2022-11-01;Республика Коми;263
2022-11-01;Томская область;760
2022-11-01;Ивановская область;1328
2022-11-01;Курганская область;689
2022-11-01;Ярославская область;3017
2022-11-01;Республика Мордовия;1251
2022-11-01;Ямало-Ненецкий автономный округ;392
2022-11-01;Брянская область;2878
2022-11-01;Костромская область;1118
2022-11-01;Пензенская область;4254
2022-11-01;Алтайский край;1949
2022-11-01;Амурская область;574
2022-11-01;Республика Марий Эл;1666
