date;region;value
2023-05-31;Удмуртская Республика;64405
2023-05-31;Тюменская область;89127
2023-05-31;Тульская область;71247
2023-05-31;Томская область;84423
2023-05-31;Тверская область;73488
2023-05-31;Тамбовская область;70484
2023-05-31;Ставропольский край;82143
2023-05-31;Смоленская область;58524
2023-05-31;Свердловская область;77139
2023-05-31;Сахалинская область;135343
2023-05-31;Саратовская область;64690
2023-05-31;Санкт-Петербург;166274
2023-05-31;Самарская область;74669
2023-05-31;Рязанская область;69665
2023-05-31;Ростовская область;76286
2023-05-31;Республика Хакасия;71266
2023-05-31;Республика Тыва;120614
2023-05-31;Республика Татарстан;90378
2023-05-31;Республика Северная Осетия — Алания;68791
2023-05-31;Республика Саха (Якутия);114543
2023-05-31;Республика Мордовия;64323
2023-05-31;Республика Марий Эл;64801
2023-05-31;Республика Крым;130106
2023-05-31;Республика Коми;69882
2023-05-31;Республика Карелия;87275
2023-05-31;Карачаево-Черкесская Республика;83499
2023-05-31;Республика Калмыкия;62495
2023-05-31;Республика Ингушетия;45893
2023-05-31;Республика Дагестан;82399
2023-05-31;Республика Бурятия;95535
2023-05-31;Республика Башкортостан;73649
2023-05-31;Республика Алтай;107930
2023-05-31;Республика Адыгея;81283
2023-05-31;Псковская область;66588
2023-05-31;Приморский край;119367
2023-05-31;Пермский край;70301
2023-05-31;Пензенская область;70778
2023-05-31;Орловская область;64867
2023-05-31;Оренбургская область;58214
2023-05-31;Омская область;78839
2023-05-31;Новосибирская область;96405
2023-05-31;Новгородская область;65566
2023-05-31;Нижегородская область;87014
2023-05-31;Ненецкий автономный округ;85092
2023-05-31;Мурманская область;75706
2023-05-31;Московская область;135106
2023-05-31;Москва;257365
2023-05-31;Магаданская область;108677
2023-05-31;Липецкая область;67761
2023-05-31;Ленинградская область;114052
2023-05-31;Курская область;68716
2023-05-31;Курганская область;57886
2023-05-31;Красноярский край;84582
2023-05-31;Краснодарский край;130631
2023-05-31;Костромская область;68475
2023-05-31;Кировская область;70193
2023-05-31;Кемеровская область;69597
2023-05-31;Камчатский край;120463
2023-05-31;Калужская область;86102
2023-05-31;Калининградская область;91765
2023-05-31;Кабардино-Балкарская Республика;64521
2023-05-31;Иркутская область;85734
2023-05-31;Ивановская область;65241
2023-05-31;Забайкальский край;93393
2023-05-31;Еврейская автономная область;67722
2023-05-31;Воронежская область;76516
2023-05-31;Вологодская область;67980
2023-05-31;Волгоградская область;65564
2023-05-31;Владимирская область;67644
2023-05-31;Брянская область;60551
2023-05-31;Белгородская область;74325
2023-05-31;Астраханская область;65802
2023-05-31;Архангельская область;80634
2023-05-31;Амурская область;116124
2023-05-31;Алтайский край;76015
2023-04-30;Россия;94111
2023-04-30;Челябинская область;60265
2023-04-30;Ханты-Мансийский автономный округ — Югра;89761
