date;region;value
2023-03-31;Республика Адыгея;98775
2023-03-31;Псковская область;67712
2023-03-31;Приморский край;145731
2023-03-31;Пермский край;107810
2023-03-31;Пензенская область;88113
2023-03-31;Орловская область;76334
2023-03-31;Оренбургская область;65472
2023-03-31;Омская область;106716
2023-03-31;Новосибирская область;115418
2023-03-31;Новгородская область;81825
2023-03-31;Нижегородская область;125250
2023-03-31;Московская область;160423
2023-03-31;Москва;260956
2023-03-31;Липецкая область;80289
2023-03-31;Ленинградская область;152006
2023-03-31;Курская область;81053
2023-03-31;Курганская область;64838
2023-03-31;Красноярский край;104873
2023-03-31;Краснодарский край;151033
2023-03-31;Костромская область;78739
2023-03-31;Кировская область;96512
2023-03-31;Кемеровская область;88898
2023-03-31;Калужская область;93863
2023-03-31;Калининградская область;98520
2023-03-31;Кабардино-Балкарская Республика;55325
2023-03-31;Иркутская область;117786
2023-03-31;Ивановская область;70849
2023-03-31;Забайкальский край;133377
2023-03-31;Воронежская область;89276
2023-03-31;Вологодская область;76698
2023-03-31;Волгоградская область;84364
2023-03-31;Владимирская область;74204
2023-03-31;Брянская область;79547
2023-03-31;Белгородская область;103869
2023-03-31;Астраханская область;110381
2023-03-31;Архангельская область;113528
2023-03-31;Амурская область;144029
2023-03-31;Алтайский край;92429
2023-02-28;Россия;134568
2023-02-28;Ярославская область;93197
2023-02-28;Ямало-Ненецкий автономный округ;135102
2023-02-28;Чувашская Республика;81517
2023-02-28;Челябинская область;75021
2023-02-28;Ханты-Мансийский автономный округ — Югра;122344
2023-02-28;Хабаровский край;129931
2023-02-28;Ульяновская область;83751
2023-02-28;Удмуртская Республика;86612
2023-02-28;Тюменская область;110315
2023-02-28;Тульская область;102400
2023-02-28;Томская область;112036
2023-02-28;Тверская область;99638
2023-02-28;Тамбовская область;71080
2023-02-28;Ставропольский край;87470
2023-02-28;Смоленская область;63762
2023-02-28;Свердловская область;112354
2023-02-28;Сахалинская область;167659
2023-02-28;Саратовская область;70574
2023-02-28;Санкт-Петербург;209590
2023-02-28;Самарская область;89440
2023-02-28;Рязанская область;100010
2023-02-28;Ростовская область;106817
2023-02-28;Республика Хакасия;103220
2023-02-28;Республика Тыва;111941
2023-02-28;Республика Татарстан;126782
2023-02-28;Республика Северная Осетия — Алания;69103
2023-02-28;Республика Саха (Якутия);170289
2023-02-28;Республика Мордовия;74468
2023-02-28;Республика Марий Эл;67685
2023-02-28;Республика Коми;90898
2023-02-28;Республика Карелия;103982
2023-02-28;Республика Калмыкия;58149
2023-02-28;Республика Дагестан;63729
2023-02-28;Республика Бурятия;89289
2023-02-28;Республика Башкортостан;108181
2023-02-28;Республика Алтай;95159
2023-02-28;Республика Адыгея;98650
2023-02-28;Псковская область;67750
2023-02-28;Приморский край;145851
2023-02-28;Пермский край;107634
2023-02-28;Пензенская область;88074
2023-02-28;Орловская область;75853
2023-02-28;Оренбургская область;65443
2023-02-28;Омская область;106737
2023-02-28;Новосибирская область;115199
2023-02-28;Новгородская область;79795
2023-02-28;Нижегородская область;125306
2023-02-28;Московская область;163499
2023-02-28;Москва;262190
2023-02-28;Липецкая область;80877
2023-02-28;Ленинградская область;155833
2023-02-28;Курская область;81362
2023-02-28;Курганская область;65603
2023-02-28;Красноярский край;105706
2023-02-28;Краснодарский край;151367
2023-02-28;Костромская область;77636
2023-02-28;Кировская область;99110
2023-02-28;Кемеровская область;89183
2023-02-28;Калужская область;94300
2023-02-28;Калининградская область;101236
2023-02-28;Кабардино-Балкарская Республика;56283
2023-02-28;Иркутская область;118053
2023-02-28;Ивановская область;70390
2023-02-28;Забайкальский край;135582
2023-02-28;Воронежская область;87186
2023-02-28;Вологодская область;76286
2023-02-28;Волгоградская область;84520
2023-02-28;Владимирская область;73501
2023-02-28;Брянская область;80298
2023-02-28;Белгородская область;103106
2023-02-28;Астраханская область;109711
2023-02-28;Архангельская область;113139
2023-02-28;Амурская область;143019
2023-02-28;Алтайский край;92104
2023-01-31;Россия;135605
2023-01-31;Ярославская область;94569
2023-01-31;Ямало-Ненецкий автономный округ;132988
2023-01-31;Чувашская Республика;80188
2023-01-31;Челябинская область;76541
2023-01-31;Ханты-Мансийский автономный округ — Югра;122839
2023-01-31;Хабаровский край;129708
2023-01-31;Ульяновская область;83928
2023-01-31;Удмуртская Республика;87431
2023-01-31;Тюменская область;110561
2023-01-31;Тульская область;100919
2023-01-31;Томская область;112665
2023-01-31;Тверская область;99900
2023-01-31;Тамбовская область;71748
2023-01-31;Ставропольский край;88892
2023-01-31;Смоленская область;63292
2023-01-31;Свердловская область;111916
2023-01-31;Сахалинская область;169619
2023-01-31;Саратовская область;69826
2023-01-31;Санкт-Петербург;214709
2023-01-31;Самарская область;88903
2023-01-31;Рязанская область;102070
2023-01-31;Ростовская область;106825
2023-01-31;Республика Хакасия;104730
2023-01-31;Республика Тыва;110801
2023-01-31;Республика Татарстан;125475
2022-12-31;Тульская область;100520
2022-12-31;Томская область;112707
2022-12-31;Тверская область;99698
2022-12-31;Тамбовская область;71174
2022-12-31;Ставропольский край;90677
2022-12-31;Смоленская область;63093
2022-12-31;Свердловская область;111468
2022-12-31;Сахалинская область;165877
2022-12-31;Саратовская область;69557
2022-12-31;Санкт-Петербург;218107
2022-12-31;Самарская область;89843
2022-12-31;Рязанская область;103458
2022-12-31;Ростовская область;104812
2022-12-31;Республика Хакасия;105469
2022-12-31;Республика Тыва;110230
2022-12-31;Республика Татарстан;124112
2022-12-31;Республика Северная Осетия — Алания;63290
2022-12-31;Республика Саха (Якутия);168489
2022-12-31;Республика Мордовия;74113
2022-12-31;Республика Марий Эл;66429
2022-12-31;Республика Коми;94679
2022-12-31;Республика Карелия;106130
2022-12-31;Республика Калмыкия;54203
2022-12-31;Республика Дагестан;64156
2022-12-31;Республика Бурятия;85839
2022-12-31;Республика Башкортостан;107492
2022-12-31;Республика Алтай;96358
2022-12-31;Республика Адыгея;91205
2022-12-31;Псковская область;66908
2022-12-31;Приморский край;147174
2022-12-31;Пермский край;107597
2022-12-31;Пензенская область;86468
2022-12-31;Орловская область;76440
2022-12-31;Оренбургская область;65541
2022-12-31;Омская область;106974
2022-12-31;Новосибирская область;115079
2022-12-31;Новгородская область;78007
2022-12-31;Нижегородская область;126920
2022-12-31;Московская область;169848
2022-12-31;Москва;267333
2022-12-31;Липецкая область;84879
2022-12-31;Ленинградская область;161086
2022-12-31;Курская область;81614
2022-12-31;Курганская область;66707
2022-12-31;Красноярский край;105658
2022-12-31;Краснодарский край;150391
2022-12-31;Костромская область;78291
2022-12-31;Кировская область;102411
2022-12-31;Кемеровская область;90650
2022-12-31;Калужская область;95404
2022-12-31;Калининградская область;105010
2022-12-31;Кабардино-Балкарская Республика;57261
2022-12-31;Иркутская область;113326
2022-12-31;Ивановская область;68328
2022-12-31;Забайкальский край;140389
2022-12-31;Воронежская область;85974
2022-12-31;Вологодская область;76926
2022-12-31;Волгоградская область;85624
2022-12-31;Владимирская область;74089
2022-12-31;Брянская область;81879
2022-12-31;Белгородская область;101462
2022-12-31;Астраханская область;106656
2022-12-31;Архангельская область;115405
2022-12-31;Амурская область;140274
2022-12-31;Алтайский край;91185
2022-11-30;Россия;136312
2022-11-30;Ярославская область;94033
2022-11-30;Ямало-Ненецкий автономный округ;129043
2022-11-30;Чувашская Республика;77932
2022-11-30;Челябинская область;78033
2022-11-30;Ханты-Мансийский автономный округ — Югра;122921
2022-11-30;Хабаровский край;125663
2022-11-30;Ульяновская область;83331
2022-11-30;Удмуртская Республика;88050
2022-11-30;Тюменская область;109972
2022-11-30;Тульская область;97945
2022-11-30;Томская область;111993
2022-11-30;Тверская область;100632
2022-11-30;Тамбовская область;71358
2022-11-30;Ставропольский край;90958
2022-11-30;Смоленская область;62236
2022-11-30;Свердловская область;111026
2022-11-30;Сахалинская область;166997
2022-11-30;Саратовская область;69899
2022-11-30;Санкт-Петербург;218350
2022-11-30;Самарская область;88690
2022-11-30;Рязанская область;101396
2022-11-30;Ростовская область;104483
2022-11-30;Республика Хакасия;104260
2022-11-30;Республика Тыва;107391
2022-11-30;Республика Татарстан;124937
2022-11-30;Республика Северная Осетия — Алания;60569
2022-11-30;Республика Саха (Якутия);169947
2022-11-30;Республика Мордовия;74249
2022-11-30;Республика Марий Эл;65679
2022-11-30;Республика Коми;92050
2022-11-30;Республика Карелия;106193
2022-11-30;Республика Калмыкия;54629
2022-11-30;Республика Дагестан;65061
2022-11-30;Республика Бурятия;84527
2022-11-30;Республика Башкортостан;105046
2022-11-30;Республика Алтай;95983
2022-11-30;Республика Адыгея;84626
2022-11-30;Псковская область;66980
2022-11-30;Приморский край;148584
2022-11-30;Пермский край;106882
2022-11-30;Пензенская область;86235
2022-11-30;Орловская область;76365
2022-11-30;Оренбургская область;65346
2022-11-30;Омская область;105230
2023-07-31;Белгородская область;102224
2023-07-31;Астраханская область;119957
2023-07-31;Архангельская область;115498
2023-07-31;Амурская область;136399
2023-07-31;Алтайский край;97057
2023-06-30;Россия;134183
2023-06-30;Ярославская область;94014
2023-06-30;Ямало-Ненецкий автономный округ;142610
2023-06-30;Чувашская Республика;87398
2023-06-30;Челябинская область;79050
2023-06-30;Ханты-Мансийский автономный округ — Югра;124336
2023-06-30;Хабаровский край;132493
2023-06-30;Ульяновская область;83488
2023-06-30;Удмуртская Республика;86596
2023-06-30;Тюменская область;110945
2023-06-30;Тульская область;103933
2023-06-30;Томская область;107684
2023-06-30;Тверская область;106196
2023-06-30;Тамбовская область;72198
2023-06-30;Ставропольский край;87892
2023-06-30;Смоленская область;63792
2023-06-30;Свердловская область;115044
2023-06-30;Сахалинская область;162998
2023-06-30;Саратовская область;71773
2023-06-30;Санкт-Петербург;202229
2023-06-30;Самарская область;95070
2023-06-30;Рязанская область;98032
2023-06-30;Ростовская область;104981
2023-06-30;Республика Хакасия;106077
2023-06-30;Республика Тыва;135773
